layer,tokens,time_us
embedding,1,4.383
embedding,2,4.608
embedding,3,4.864
embedding,4,5.121
embedding,5,5.472
embedding,6,5.728
embedding,7,6.048
embedding,8,6.112
embedding,9,6.625
embedding,10,6.848
embedding,11,7.136
embedding,12,7.392
embedding,13,7.776
embedding,14,8.033
embedding,15,8.287
embedding,16,8.352
embedding,20,3.68
embedding,24,3.584
embedding,28,3.745
embedding,32,3.584
embedding,36,3.84
embedding,40,3.744
embedding,44,4
embedding,48,3.871
embedding,52,4.032
embedding,56,3.935
embedding,60,4.161
embedding,64,4.032
embedding,80,4.224
embedding,96,4.256
embedding,112,4.321
embedding,128,4.32
embedding,144,4.64
embedding,160,4.608
embedding,176,4.735
embedding,192,4.704
embedding,208,4.769
embedding,224,4.799
embedding,240,4.832
embedding,256,4.896
embedding,272,5.185
embedding,288,5.153
embedding,304,5.215
embedding,320,5.185
embedding,336,5.312
embedding,352,5.28
embedding,368,5.44
embedding,384,5.44
embedding,400,5.697
embedding,416,5.792
embedding,432,5.728
embedding,448,5.76
embedding,464,5.823
embedding,480,5.823
embedding,496,5.887
embedding,512,5.92
embedding,528,6.016
embedding,544,5.985
embedding,560,6.016
embedding,576,6.048
embedding,592,6.08
embedding,608,6.144
embedding,624,6.175
embedding,640,6.335
embedding,656,6.241
embedding,672,6.272
embedding,688,6.368
embedding,704,6.368
embedding,720,6.336
embedding,736,6.336
embedding,752,6.464
embedding,768,6.4
embedding,784,6.433
embedding,800,6.432
embedding,816,6.464
embedding,832,6.559
embedding,848,6.496
embedding,864,6.592
embedding,880,6.625
embedding,896,6.656
embedding,912,6.751
embedding,928,6.72
embedding,944,6.752
embedding,960,6.784
embedding,976,6.784
embedding,992,6.848
embedding,1008,6.944
embedding,1024,6.912
final_layernorm,1,3.008
final_layernorm,2,2.848
final_layernorm,3,2.88
final_layernorm,4,2.88
final_layernorm,5,2.912
final_layernorm,6,2.912
final_layernorm,7,2.912
final_layernorm,8,2.912
final_layernorm,9,3.008
final_layernorm,10,2.912
final_layernorm,11,2.944
final_layernorm,12,2.945
final_layernorm,13,2.911
final_layernorm,14,2.944
final_layernorm,15,2.943
final_layernorm,16,2.976
final_layernorm,20,2.944
final_layernorm,24,3.071
final_layernorm,28,3.104
final_layernorm,32,3.104
final_layernorm,36,3.104
final_layernorm,40,3.136
final_layernorm,44,3.233
final_layernorm,48,3.232
final_layernorm,52,3.329
final_layernorm,56,3.456
final_layernorm,60,3.52
final_layernorm,64,3.68
final_layernorm,80,3.744
final_layernorm,96,4.673
final_layernorm,112,4.832
final_layernorm,128,4.96
final_layernorm,144,5.088
final_layernorm,160,5.344
final_layernorm,176,6.304
final_layernorm,192,6.368
final_layernorm,208,6.432
final_layernorm,224,6.56
final_layernorm,240,6.944
final_layernorm,256,4.224
final_layernorm,272,4.352
final_layernorm,288,4.512
final_layernorm,304,4.544
final_layernorm,320,4.577
final_layernorm,336,4.736
final_layernorm,352,4.896
final_layernorm,368,4.928
final_layernorm,384,4.96
final_layernorm,400,5.312
final_layernorm,416,5.312
final_layernorm,432,5.568
final_layernorm,448,5.792
final_layernorm,464,5.984
final_layernorm,480,6.304
final_layernorm,496,7.136
final_layernorm,512,8.032
final_layernorm,528,8
final_layernorm,544,8.576
final_layernorm,560,8.672
final_layernorm,576,8.672
final_layernorm,592,9.152
final_layernorm,608,9.632
final_layernorm,624,10.304
final_layernorm,640,10.816
final_layernorm,656,10.56
final_layernorm,672,11.264
final_layernorm,688,11.648
final_layernorm,704,12.352
final_layernorm,720,12.607
final_layernorm,736,12.512
final_layernorm,752,12.704
final_layernorm,768,13.632
final_layernorm,784,13.312
final_layernorm,800,13.984
final_layernorm,816,14.24
final_layernorm,832,14.784
final_layernorm,848,15.552
final_layernorm,864,15.808
final_layernorm,880,16.095
final_layernorm,896,16.736
final_layernorm,912,17.568
final_layernorm,928,17.536
final_layernorm,944,18.592
final_layernorm,960,18.56
final_layernorm,976,18.848
final_layernorm,992,19.328
final_layernorm,1008,19.423
final_layernorm,1024,20.096
layernorm,1,2.704
layernorm,2,2.6555
layernorm,3,2.656
layernorm,4,2.7045
layernorm,5,2.672
layernorm,6,2.704
layernorm,7,2.688
layernorm,8,2.672
layernorm,9,2.672
layernorm,10,2.672
layernorm,11,2.704
layernorm,12,2.7205
layernorm,13,2.704
layernorm,14,2.736
layernorm,15,2.7525
layernorm,16,2.736
layernorm,20,2.768
layernorm,24,2.864
layernorm,28,2.8965
layernorm,32,2.976
layernorm,36,3.024
layernorm,40,3.0875
layernorm,44,3.168
layernorm,48,3.2325
layernorm,52,3.2955
layernorm,56,3.3755
layernorm,60,3.4725
layernorm,64,3.568
layernorm,80,3.8715
layernorm,96,4.3045
layernorm,112,4.432
layernorm,128,4.48
layernorm,144,4.512
layernorm,160,4.688
layernorm,176,5.056
layernorm,192,5.184
layernorm,208,5.312
layernorm,224,5.3435
layernorm,240,5.44
layernorm,256,4.112
layernorm,272,4.3515
layernorm,288,4.4955
layernorm,304,4.528
layernorm,320,4.752
layernorm,336,4.848
layernorm,352,4.96
layernorm,368,4.496
layernorm,384,4.624
layernorm,400,5.104
layernorm,416,5.2635
layernorm,432,5.136
layernorm,448,5.184
layernorm,464,5.3275
layernorm,480,5.488
layernorm,496,6.3365
layernorm,512,6.5285
layernorm,528,6.912
layernorm,544,6.928
layernorm,560,6.864
layernorm,576,7.152
layernorm,592,7.28
layernorm,608,7.168
layernorm,624,7.536
layernorm,640,7.424
layernorm,656,7.456
layernorm,672,7.184
layernorm,688,7.727
layernorm,704,7.7755
layernorm,720,7.6
layernorm,736,7.8715
layernorm,752,7.984
layernorm,768,8.5125
layernorm,784,8.672
layernorm,800,8.944
layernorm,816,9.12
layernorm,832,9.44
layernorm,848,10.8965
layernorm,864,10.752
layernorm,880,11.12
layernorm,896,11.3435
layernorm,912,11.072
layernorm,928,11.504
layernorm,944,11.4565
layernorm,960,11.632
layernorm,976,11.872
layernorm,992,12.128
layernorm,1008,12.4155
layernorm,1024,12.928
o_proj,1,7.391
o_proj,2,10.656
o_proj,3,10.528
o_proj,4,10.655
o_proj,5,10.624
o_proj,6,10.752
o_proj,7,10.688
o_proj,8,10.752
o_proj,9,10.816
o_proj,10,10.752
o_proj,11,10.815
o_proj,12,10.784
o_proj,13,10.848
o_proj,14,10.72
o_proj,15,10.624
o_proj,16,10.752
o_proj,20,14.08
o_proj,24,14.016
o_proj,28,14.112
o_proj,32,14.176
o_proj,36,14.273
o_proj,40,14.304
o_proj,44,14.304
o_proj,48,14.368
o_proj,52,14.4
o_proj,56,14.432
o_proj,60,14.496
o_proj,64,20.864
o_proj,80,14.048
o_proj,96,14.656
o_proj,112,14.879
o_proj,128,14.816
o_proj,144,24.128
o_proj,160,24.063
o_proj,176,24
o_proj,192,24.16
o_proj,208,24.319
o_proj,224,24.32
o_proj,240,24.32
o_proj,256,24.288
o_proj,272,45.568
o_proj,288,46.623
o_proj,304,46.88
o_proj,320,46.881
o_proj,336,46.432
o_proj,352,46.624
o_proj,368,46.784
o_proj,384,46.623
o_proj,400,46.944
o_proj,416,46.848
o_proj,432,46.816
o_proj,448,46.816
o_proj,464,47.264
o_proj,480,47.264
o_proj,496,47.328
o_proj,512,47.327
o_proj,528,45.024
o_proj,544,44.96
o_proj,560,45.056
o_proj,576,44.96
o_proj,592,46.272
o_proj,608,46.112
o_proj,624,46.464
o_proj,640,51.841
o_proj,656,63.168
o_proj,672,63.168
o_proj,688,63.2
o_proj,704,63.552
o_proj,720,90.655
o_proj,736,91.103
o_proj,752,90.943
o_proj,768,90.944
o_proj,784,87.488
o_proj,800,87.168
o_proj,816,87.616
o_proj,832,87.552
o_proj,848,69.152
o_proj,864,69.344
o_proj,880,69.984
o_proj,896,69.664
o_proj,912,88.384
o_proj,928,88.032
o_proj,944,88.479
o_proj,960,88.128
o_proj,976,84.608
o_proj,992,84.703
o_proj,1008,84.671
o_proj,1024,84.672
qk_norm,1,2.496
qk_norm,2,2.576
qk_norm,3,2.6395
qk_norm,4,2.6245
qk_norm,5,2.672
qk_norm,6,2.688
qk_norm,7,2.704
qk_norm,8,2.72
qk_norm,9,2.752
qk_norm,10,2.752
qk_norm,11,2.832
qk_norm,12,2.784
qk_norm,13,2.8
qk_norm,14,2.8165
qk_norm,15,2.88
qk_norm,16,2.864
qk_norm,20,2.96
qk_norm,24,2.9925
qk_norm,28,3.056
qk_norm,32,3.152
qk_norm,36,3.2
qk_norm,40,3.264
qk_norm,44,3.568
qk_norm,48,3.6315
qk_norm,52,3.712
qk_norm,56,3.7275
qk_norm,60,3.776
qk_norm,64,3.776
qk_norm,80,3.872
qk_norm,96,4.464
qk_norm,112,4.672
qk_norm,128,4.976
qk_norm,144,5.248
qk_norm,160,5.488
qk_norm,176,5.792
qk_norm,192,6.064
qk_norm,208,6.4315
qk_norm,224,6.672
qk_norm,240,6.9445
qk_norm,256,7.392
qk_norm,272,7.696
qk_norm,288,7.936
qk_norm,304,8.352
qk_norm,320,8.5755
qk_norm,336,9.168
qk_norm,352,9.04
qk_norm,368,9.3605
qk_norm,384,9.664
qk_norm,400,9.984
qk_norm,416,10.208
qk_norm,432,10.7045
qk_norm,448,10.9275
qk_norm,464,11.296
qk_norm,480,11.6315
qk_norm,496,11.952
qk_norm,512,12.24
qk_norm,528,13.104
qk_norm,544,13.328
qk_norm,560,13.6805
qk_norm,576,13.984
qk_norm,592,14.24
qk_norm,608,14.704
qk_norm,624,14.912
qk_norm,640,15.328
qk_norm,656,15.68
qk_norm,672,16.0955
qk_norm,688,16.383
qk_norm,704,16.6085
qk_norm,720,17.088
qk_norm,736,17.488
qk_norm,752,17.68
qk_norm,768,18.08
qk_norm,784,18.24
qk_norm,800,18.656
qk_norm,816,18.896
qk_norm,832,19.248
qk_norm,848,19.472
qk_norm,864,19.7915
qk_norm,880,20.256
qk_norm,896,20.3515
qk_norm,912,20.6875
qk_norm,928,21.024
qk_norm,944,21.3285
qk_norm,960,21.5675
qk_norm,976,21.984
qk_norm,992,22.192
qk_norm,1008,22.608
qk_norm,1024,22.88
qkv_proj,1,9.023
qkv_proj,2,16.737
qkv_proj,3,16.48
qkv_proj,4,16.8
qkv_proj,5,16.448
qkv_proj,6,16.768
qkv_proj,7,16.447
qkv_proj,8,16.479
qkv_proj,9,16.447
qkv_proj,10,16.512
qkv_proj,11,16.608
qkv_proj,12,16.543
qkv_proj,13,16.64
qkv_proj,14,16.766
qkv_proj,15,16.64
qkv_proj,16,16.704
qkv_proj,20,12.192
qkv_proj,24,12.16
qkv_proj,28,12.384
qkv_proj,32,12.288
qkv_proj,36,12.256
qkv_proj,40,13.728
qkv_proj,44,13.569
qkv_proj,48,13.504
qkv_proj,52,13.824
qkv_proj,56,13.856
qkv_proj,60,16.384
qkv_proj,64,16.448
qkv_proj,80,23.712
qkv_proj,96,17.312
qkv_proj,112,17.473
qkv_proj,128,17.471
qkv_proj,144,24.48
qkv_proj,160,24.352
qkv_proj,176,24.351
qkv_proj,192,24.512
qkv_proj,208,24.736
qkv_proj,224,24.928
qkv_proj,240,25.088
qkv_proj,256,25.151
qkv_proj,272,43.392
qkv_proj,288,43.616
qkv_proj,304,43.519
qkv_proj,320,43.615
qkv_proj,336,43.553
qkv_proj,352,43.648
qkv_proj,368,43.649
qkv_proj,384,43.679
qkv_proj,400,43.743
qkv_proj,416,43.711
qkv_proj,432,43.712
qkv_proj,448,43.712
qkv_proj,464,43.84
qkv_proj,480,43.84
qkv_proj,496,43.872
qkv_proj,512,43.872
qkv_proj,528,64.544
qkv_proj,544,64.447
qkv_proj,560,64.48
qkv_proj,576,64.352
qkv_proj,592,64.544
qkv_proj,608,64.511
qkv_proj,624,64.576
qkv_proj,640,83.967
